PacketsInQueue,Time(ms),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
37,1.099,150,5,160,3,1.5
37,1.1,150,5,160,3,1.5
41,1.101,150,5,160,3,1.5
41,1.102,150,5,160,3,1.5
41,1.103,150,5,160,3,1.5
41,1.104,150,5,160,3,1.5
41,1.105,150,5,160,3,1.5
22,1.106,150,5,160,3,1.5
40,1.107,150,5,160,3,1.5
35,1.108,150,5,160,3,1.5
30,1.109,150,5,160,3,1.5
32,1.11,150,5,160,3,1.5
31,1.111,150,5,160,3,1.5
31,1.112,150,5,160,3,1.5
31,1.113,150,5,160,3,1.5
31,1.114,150,5,160,3,1.5
31,1.115,150,5,160,3,1.5
31,1.116,150,5,160,3,1.5
46,1.117,150,5,160,3,1.5
46,1.118,150,5,160,3,1.5
46,1.119,150,5,160,3,1.5
46,1.12,150,5,160,3,1.5
46,1.121,150,5,160,3,1.5
28,1.122,150,5,160,3,1.5
28,1.123,150,5,160,3,1.5
32,1.124,150,5,160,3,1.5
32,1.125,150,5,160,3,1.5
32,1.126,150,5,160,3,1.5
32,1.127,150,5,160,3,1.5
32,1.128,150,5,160,3,1.5
32,1.129,150,5,160,3,1.5
32,1.13,150,5,160,3,1.5
32,1.131,150,5,160,3,1.5
32,1.132,150,5,160,3,1.5
32,1.133,150,5,160,3,1.5
32,1.134,150,5,160,3,1.5
32,1.135,150,5,160,3,1.5
32,1.136,150,5,160,3,1.5
32,1.137,150,5,160,3,1.5
32,1.138,150,5,160,3,1.5
32,1.139,150,5,160,3,1.5
32,1.14,150,5,160,3,1.5
45,1.141,150,5,160,3,1.5
45,1.142,150,5,160,3,1.5
45,1.143,150,5,160,3,1.5
45,1.144,150,5,160,3,1.5
45,1.145,150,5,160,3,1.5
45,1.146,150,5,160,3,1.5
27,1.147,150,5,160,3,1.5
33,1.148,150,5,160,3,1.5
33,1.149,150,5,160,3,1.5
33,1.15,150,5,160,3,1.5
33,1.151,150,5,160,3,1.5
13,1.152,150,5,160,3,1.5
47,1.153,150,5,160,3,1.5
47,1.154,150,5,160,3,1.5
47,1.155,150,5,160,3,1.5
47,1.156,150,5,160,3,1.5
47,1.157,150,5,160,3,1.5
29,1.158,150,5,160,3,1.5
29,1.159,150,5,160,3,1.5
31,1.16,150,5,160,3,1.5
31,1.161,150,5,160,3,1.5
31,1.162,150,5,160,3,1.5
31,1.163,150,5,160,3,1.5
48,1.164,150,5,160,3,1.5
48,1.165,150,5,160,3,1.5
48,1.166,150,5,160,3,1.5
48,1.167,150,5,160,3,1.5
48,1.168,150,5,160,3,1.5
27,1.169,150,5,160,3,1.5
35,1.17,150,5,160,3,1.5
30,1.171,150,5,160,3,1.5
32,1.172,150,5,160,3,1.5
31,1.173,150,5,160,3,1.5
31,1.174,150,5,160,3,1.5
31,1.175,150,5,160,3,1.5
31,1.176,150,5,160,3,1.5
31,1.177,150,5,160,3,1.5
33,1.178,150,5,160,3,1.5
48,1.179,150,5,160,3,1.5
48,1.18,150,5,160,3,1.5
48,1.181,150,5,160,3,1.5
48,1.182,150,5,160,3,1.5
48,1.183,150,5,160,3,1.5
28,1.184,150,5,160,3,1.5
32,1.185,150,5,160,3,1.5
32,1.186,150,5,160,3,1.5
32,1.187,150,5,160,3,1.5
32,1.188,150,5,160,3,1.5
32,1.189,150,5,160,3,1.5
46,1.19,150,5,160,3,1.5
46,1.191,150,5,160,3,1.5
46,1.192,150,5,160,3,1.5
46,1.193,150,5,160,3,1.5
46,1.194,150,5,160,3,1.5
46,1.195,150,5,160,3,1.5
46,1.196,150,5,160,3,1.5
46,1.197,150,5,160,3,1.5
46,1.198,150,5,160,3,1.5
46,1.199,150,5,160,3,1.5
46,1.2,150,5,160,3,1.5
46,1.201,150,5,160,3,1.5
34,1.202,150,5,160,3,1.5
34,1.203,150,5,160,3,1.5
34,1.204,150,5,160,3,1.5
34,1.205,150,5,160,3,1.5
34,1.206,150,5,160,3,1.5
46,1.207,150,5,160,3,1.5
46,1.208,150,5,160,3,1.5
46,1.209,150,5,160,3,1.5
46,1.21,150,5,160,3,1.5
46,1.211,150,5,160,3,1.5
46,1.212,150,5,160,3,1.5
55,1.213,150,5,160,3,1.5
55,1.214,150,5,160,3,1.5
55,1.215,150,5,160,3,1.5
55,1.216,150,5,160,3,1.5
55,1.217,150,5,160,3,1.5
55,1.218,150,5,160,3,1.5
35,1.219,150,5,160,3,1.5
35,1.22,150,5,160,3,1.5
35,1.221,150,5,160,3,1.5
35,1.222,150,5,160,3,1.5
35,1.223,150,5,160,3,1.5
35,1.224,150,5,160,3,1.5
35,1.225,150,5,160,3,1.5
35,1.226,150,5,160,3,1.5
35,1.227,150,5,160,3,1.5
35,1.228,150,5,160,3,1.5
35,1.229,150,5,160,3,1.5
35,1.23,150,5,160,3,1.5
35,1.231,150,5,160,3,1.5
35,1.232,150,5,160,3,1.5
35,1.233,150,5,160,3,1.5
35,1.234,150,5,160,3,1.5
35,1.235,150,5,160,3,1.5
35,1.236,150,5,160,3,1.5
35,1.237,150,5,160,3,1.5
35,1.238,150,5,160,3,1.5
35,1.239,150,5,160,3,1.5
35,1.24,150,5,160,3,1.5
35,1.241,150,5,160,3,1.5
35,1.242,150,5,160,3,1.5
35,1.243,150,5,160,3,1.5
35,1.244,150,5,160,3,1.5
35,1.245,150,5,160,3,1.5
35,1.246,150,5,160,3,1.5
35,1.247,150,5,160,3,1.5
35,1.248,150,5,160,3,1.5
35,1.249,150,5,160,3,1.5
35,1.25,150,5,160,3,1.5
35,1.251,150,5,160,3,1.5
35,1.252,150,5,160,3,1.5
35,1.253,150,5,160,3,1.5
35,1.254,150,5,160,3,1.5
35,1.255,150,5,160,3,1.5
35,1.256,150,5,160,3,1.5
35,1.257,150,5,160,3,1.5
35,1.258,150,5,160,3,1.5
35,1.259,150,5,160,3,1.5
35,1.26,150,5,160,3,1.5
35,1.261,150,5,160,3,1.5
35,1.262,150,5,160,3,1.5
35,1.263,150,5,160,3,1.5
35,1.264,150,5,160,3,1.5
35,1.265,150,5,160,3,1.5
35,1.266,150,5,160,3,1.5
35,1.267,150,5,160,3,1.5
35,1.268,150,5,160,3,1.5
35,1.269,150,5,160,3,1.5
35,1.27,150,5,160,3,1.5
35,1.271,150,5,160,3,1.5
35,1.272,150,5,160,3,1.5
35,1.273,150,5,160,3,1.5
35,1.274,150,5,160,3,1.5
35,1.275,150,5,160,3,1.5
35,1.276,150,5,160,3,1.5
35,1.277,150,5,160,3,1.5
35,1.278,150,5,160,3,1.5
35,1.279,150,5,160,3,1.5
35,1.28,150,5,160,3,1.5
35,1.281,150,5,160,3,1.5
35,1.282,150,5,160,3,1.5
35,1.283,150,5,160,3,1.5
35,1.284,150,5,160,3,1.5
35,1.285,150,5,160,3,1.5
35,1.286,150,5,160,3,1.5
35,1.287,150,5,160,3,1.5
35,1.288,150,5,160,3,1.5
35,1.289,150,5,160,3,1.5
35,1.29,150,5,160,3,1.5
35,1.291,150,5,160,3,1.5
35,1.292,150,5,160,3,1.5
35,1.293,150,5,160,3,1.5
35,1.294,150,5,160,3,1.5
35,1.295,150,5,160,3,1.5
35,1.296,150,5,160,3,1.5
35,1.297,150,5,160,3,1.5
35,1.298,150,5,160,3,1.5
35,1.299,150,5,160,3,1.5
35,1.3,150,5,160,3,1.5
35,1.301,150,5,160,3,1.5
35,1.302,150,5,160,3,1.5
35,1.303,150,5,160,3,1.5
35,1.304,150,5,160,3,1.5
35,1.305,150,5,160,3,1.5
35,1.306,150,5,160,3,1.5
35,1.307,150,5,160,3,1.5
35,1.308,150,5,160,3,1.5
35,1.309,150,5,160,3,1.5
35,1.31,150,5,160,3,1.5
35,1.311,150,5,160,3,1.5
35,1.312,150,5,160,3,1.5
35,1.313,150,5,160,3,1.5
35,1.314,150,5,160,3,1.5
35,1.315,150,5,160,3,1.5
35,1.316,150,5,160,3,1.5
35,1.317,150,5,160,3,1.5
35,1.318,150,5,160,3,1.5
31,1.319,150,5,160,3,1.5
31,1.32,150,5,160,3,1.5
31,1.321,150,5,160,3,1.5
31,1.322,150,5,160,3,1.5
31,1.323,150,5,160,3,1.5
31,1.324,150,5,160,3,1.5
31,1.325,150,5,160,3,1.5
31,1.326,150,5,160,3,1.5
31,1.327,150,5,160,3,1.5
31,1.328,150,5,160,3,1.5
31,1.329,150,5,160,3,1.5
31,1.33,150,5,160,3,1.5
31,1.331,150,5,160,3,1.5
31,1.332,150,5,160,3,1.5
31,1.333,150,5,160,3,1.5
31,1.334,150,5,160,3,1.5
31,1.335,150,5,160,3,1.5
33,1.336,150,5,160,3,1.5
33,1.337,150,5,160,3,1.5
33,1.338,150,5,160,3,1.5
33,1.339,150,5,160,3,1.5
33,1.34,150,5,160,3,1.5
33,1.341,150,5,160,3,1.5
56,1.342,150,5,160,3,1.5
56,1.343,150,5,160,3,1.5
56,1.344,150,5,160,3,1.5
56,1.345,150,5,160,3,1.5
56,1.346,150,5,160,3,1.5
56,1.347,150,5,160,3,1.5
56,1.348,150,5,160,3,1.5
56,1.349,150,5,160,3,1.5
56,1.35,150,5,160,3,1.5
56,1.351,150,5,160,3,1.5
56,1.352,150,5,160,3,1.5
56,1.353,150,5,160,3,1.5
56,1.354,150,5,160,3,1.5
56,1.355,150,5,160,3,1.5
56,1.356,150,5,160,3,1.5
56,1.357,150,5,160,3,1.5
52,1.358,150,5,160,3,1.5
52,1.359,150,5,160,3,1.5
52,1.36,150,5,160,3,1.5
52,1.361,150,5,160,3,1.5
52,1.362,150,5,160,3,1.5
52,1.363,150,5,160,3,1.5
32,1.364,150,5,160,3,1.5
32,1.365,150,5,160,3,1.5
32,1.366,150,5,160,3,1.5
32,1.367,150,5,160,3,1.5
32,1.368,150,5,160,3,1.5
32,1.369,150,5,160,3,1.5
32,1.37,150,5,160,3,1.5
32,1.371,150,5,160,3,1.5
32,1.372,150,5,160,3,1.5
32,1.373,150,5,160,3,1.5
32,1.374,150,5,160,3,1.5
32,1.375,150,5,160,3,1.5
32,1.376,150,5,160,3,1.5
32,1.377,150,5,160,3,1.5
32,1.378,150,5,160,3,1.5
32,1.379,150,5,160,3,1.5
28,1.38,150,5,160,3,1.5
32,1.381,150,5,160,3,1.5
32,1.382,150,5,160,3,1.5
32,1.383,150,5,160,3,1.5
32,1.384,150,5,160,3,1.5
32,1.385,150,5,160,3,1.5
32,1.386,150,5,160,3,1.5
32,1.387,150,5,160,3,1.5
32,1.388,150,5,160,3,1.5
32,1.389,150,5,160,3,1.5
32,1.39,150,5,160,3,1.5
32,1.391,150,5,160,3,1.5
32,1.392,150,5,160,3,1.5
32,1.393,150,5,160,3,1.5
32,1.394,150,5,160,3,1.5
32,1.395,150,5,160,3,1.5
32,1.396,150,5,160,3,1.5
32,1.397,150,5,160,3,1.5
32,1.398,150,5,160,3,1.5
32,1.399,150,5,160,3,1.5
32,1.4,150,5,160,3,1.5
32,1.401,150,5,160,3,1.5
32,1.402,150,5,160,3,1.5
32,1.403,150,5,160,3,1.5
32,1.404,150,5,160,3,1.5
32,1.405,150,5,160,3,1.5
32,1.406,150,5,160,3,1.5
32,1.407,150,5,160,3,1.5
32,1.408,150,5,160,3,1.5
32,1.409,150,5,160,3,1.5
32,1.41,150,5,160,3,1.5
32,1.411,150,5,160,3,1.5
32,1.412,150,5,160,3,1.5
32,1.413,150,5,160,3,1.5
32,1.414,150,5,160,3,1.5
32,1.415,150,5,160,3,1.5
32,1.416,150,5,160,3,1.5
32,1.417,150,5,160,3,1.5
32,1.418,150,5,160,3,1.5
32,1.419,150,5,160,3,1.5
32,1.42,150,5,160,3,1.5
32,1.421,150,5,160,3,1.5
32,1.422,150,5,160,3,1.5
32,1.423,150,5,160,3,1.5
32,1.424,150,5,160,3,1.5
32,1.425,150,5,160,3,1.5
32,1.426,150,5,160,3,1.5
32,1.427,150,5,160,3,1.5
32,1.428,150,5,160,3,1.5
32,1.429,150,5,160,3,1.5
28,1.43,150,5,160,3,1.5
32,1.431,150,5,160,3,1.5
32,1.432,150,5,160,3,1.5
32,1.433,150,5,160,3,1.5
32,1.434,150,5,160,3,1.5
32,1.435,150,5,160,3,1.5
56,1.436,150,5,160,3,1.5
56,1.437,150,5,160,3,1.5
56,1.438,150,5,160,3,1.5
56,1.439,150,5,160,3,1.5
56,1.44,150,5,160,3,1.5
56,1.441,150,5,160,3,1.5
56,1.442,150,5,160,3,1.5
56,1.443,150,5,160,3,1.5
56,1.444,150,5,160,3,1.5
56,1.445,150,5,160,3,1.5
56,1.446,150,5,160,3,1.5
56,1.447,150,5,160,3,1.5
56,1.448,150,5,160,3,1.5
56,1.449,150,5,160,3,1.5
56,1.45,150,5,160,3,1.5
56,1.451,150,5,160,3,1.5
56,1.452,150,5,160,3,1.5
52,1.453,150,5,160,3,1.5
52,1.454,150,5,160,3,1.5
52,1.455,150,5,160,3,1.5
52,1.456,150,5,160,3,1.5
52,1.457,150,5,160,3,1.5
52,1.458,150,5,160,3,1.5
52,1.459,150,5,160,3,1.5
52,1.46,150,5,160,3,1.5
52,1.461,150,5,160,3,1.5
52,1.462,150,5,160,3,1.5
52,1.463,150,5,160,3,1.5
52,1.464,150,5,160,3,1.5
52,1.465,150,5,160,3,1.5
52,1.466,150,5,160,3,1.5
52,1.467,150,5,160,3,1.5
52,1.468,150,5,160,3,1.5
52,1.469,150,5,160,3,1.5
48,1.47,150,5,160,3,1.5
48,1.471,150,5,160,3,1.5
48,1.472,150,5,160,3,1.5
48,1.473,150,5,160,3,1.5
48,1.474,150,5,160,3,1.5
48,1.475,150,5,160,3,1.5
48,1.476,150,5,160,3,1.5
48,1.477,150,5,160,3,1.5
48,1.478,150,5,160,3,1.5
48,1.479,150,5,160,3,1.5
48,1.48,150,5,160,3,1.5
48,1.481,150,5,160,3,1.5
48,1.482,150,5,160,3,1.5
48,1.483,150,5,160,3,1.5
48,1.484,150,5,160,3,1.5
48,1.485,150,5,160,3,1.5
44,1.486,150,5,160,3,1.5
44,1.487,150,5,160,3,1.5
44,1.488,150,5,160,3,1.5
44,1.489,150,5,160,3,1.5
44,1.49,150,5,160,3,1.5
44,1.491,150,5,160,3,1.5
44,1.492,150,5,160,3,1.5
44,1.493,150,5,160,3,1.5
44,1.494,150,5,160,3,1.5
44,1.495,150,5,160,3,1.5
44,1.496,150,5,160,3,1.5
44,1.497,150,5,160,3,1.5
44,1.498,150,5,160,3,1.5
44,1.499,150,5,160,3,1.5
44,1.5,150,5,160,3,1.5
