QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,5,160,8,60
0,0,101222,28514,1,150,5,160,8,60
698748,36,423675,267812,2,150,5,160,8,60
1429427,32,633478,413049,3,150,5,160,8,60
2159460,56,812632,555566,4,150,5,160,8,60
2888244,11,1047454,748230,5,150,5,160,8,60
3615024,35,1304249,984436,6,150,5,160,8,60
4340994,52,1561663,1234284,7,150,5,160,8,60
5065806,45,1846282,1518903,8,150,5,160,8,60
5790330,45,2139927,1812548,9,150,5,160,8,60
6514761,2,2438559,2111180,10,150,5,160,8,60
7239021,55,2740891,2413512,11,150,5,160,8,60
7962924,47,3055737,2728358,12,150,5,160,8,60
8685609,35,3413317,3085938,13,150,5,160,8,60
9407961,56,3785138,3457759,14,150,5,160,8,60
10130171,56,4155669,3828290,15,150,5,160,8,60
10852229,56,4533393,4206014,16,150,5,160,8,60
11574313,56,4913707,4586328,17,150,5,160,8,60
12296393,36,5291473,4964094,18,150,5,160,8,60
13018258,36,5674719,5347340,19,150,5,160,8,60
13740068,56,6062862,5735483,20,150,5,160,8,60
14461818,56,6448279,6120900,21,150,5,160,8,60
15182142,56,6885740,6558361,22,150,5,160,8,60
15901571,2,7355034,7027655,23,150,5,160,8,60
16620579,56,7835614,7508235,24,150,5,160,8,60
17339754,9,8312926,7985547,25,150,5,160,8,60
18058699,56,8797561,8470182,26,150,5,160,8,60
18777589,56,9281240,8953861,27,150,5,160,8,60
19496567,2,9765676,9438297,28,150,5,160,8,60
20215478,56,10253551,9926172,29,150,5,160,8,60
20934452,56,10737986,10410607,30,150,5,160,8,60
21653380,56,11220756,10893377,31,150,5,160,8,60
22372300,56,11705395,11378016,32,150,5,160,8,60
23091190,56,12192027,11864648,33,150,5,160,8,60
23810165,56,12674768,12347389,34,150,5,160,8,60
24529108,56,13159374,12831995,35,150,5,160,8,60
25248071,56,13642512,13315133,36,150,5,160,8,60
25967062,56,14124434,13797055,37,150,5,160,8,60
26685996,56,14611071,14283692,38,150,5,160,8,60
27404909,56,15093980,14766601,39,150,5,160,8,60
28123808,56,15579401,15252022,40,150,5,160,8,60
28842789,2,16064072,15736693,41,150,5,160,8,60
29561676,56,16549012,16221633,42,150,5,160,8,60
30280681,56,17033215,16705836,43,150,5,160,8,60
30999586,56,17518498,17191119,44,150,5,160,8,60
31718557,2,18004098,17676719,45,150,5,160,8,60
32437430,56,18490766,18163387,46,150,5,160,8,60
33156272,56,18976052,18648673,47,150,5,160,8,60
33875224,56,19462672,19135293,48,150,5,160,8,60
34594151,56,19949346,19621967,49,150,5,160,8,60
35313007,56,20436669,20109290,50,150,5,160,8,60
36031997,56,20921348,20593969,51,150,5,160,8,60
36750884,56,21407240,21079861,52,150,5,160,8,60
37469781,56,21893747,21566368,53,150,5,160,8,60
38188837,56,22377771,22050392,54,150,5,160,8,60
38907669,56,22863805,22536426,55,150,5,160,8,60
39626630,56,23350011,23022632,56,150,5,160,8,60
40345624,56,23834166,23506787,57,150,5,160,8,60
41064447,56,24320778,23993399,58,150,5,160,8,60
41783388,56,24809497,24482118,59,150,5,160,8,60
42502419,56,25290538,24963159,60,150,5,160,8,60
