QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,2.4,40,8,60
0,0,130600,28400,1,150,2.4,40,8,60
253779,39,318064,86214,2,150,2.4,40,8,60
530756,34,496025,142697,3,150,2.4,40,8,60
806199,56,612009,178055,4,150,2.4,40,8,60
1080813,35,787529,235350,5,150,2.4,40,8,60
1354715,2,963367,292622,6,150,2.4,40,8,60
1627399,31,1103538,339491,7,150,2.4,40,8,60
1899020,40,1200260,372709,8,150,2.4,40,8,60
2170999,35,1306386,412467,9,150,2.4,40,8,60
2442896,24,1445995,465705,10,150,2.4,40,8,60
2714741,56,1565920,510469,11,150,2.4,40,8,60
2985245,25,1640694,539320,12,150,2.4,40,8,60
3255890,56,1742621,581495,13,150,2.4,40,8,60
3526622,25,1837579,619912,14,150,2.4,40,8,60
3796539,56,1905194,649553,15,150,2.4,40,8,60
4066595,53,1970388,674802,16,150,2.4,40,8,60
4337168,56,2033714,704546,17,150,2.4,40,8,60
4607759,56,2096614,735755,18,150,2.4,40,8,60
4878152,56,2140132,758191,19,150,2.4,40,8,60
5148339,56,2163143,770518,20,150,2.4,40,8,60
5418839,56,2190905,788090,21,150,2.4,40,8,60
5688452,56,2200452,789559,22,150,2.4,40,8,60
5957562,56,2200452,789559,23,150,2.4,40,8,60
6226734,56,2200452,789559,24,150,2.4,40,8,60
6496040,56,2200452,789559,25,150,2.4,40,8,60
6765016,56,2200452,789559,26,150,2.4,40,8,60
7033619,56,2200452,789559,27,150,2.4,40,8,60
7301540,56,2200452,789559,28,150,2.4,40,8,60
7569367,24,2200452,789559,29,150,2.4,40,8,60
7837127,2,2200452,789559,30,150,2.4,40,8,60
8104821,10,2200452,789559,31,150,2.4,40,8,60
8372420,56,2200452,789559,32,150,2.4,40,8,60
8640065,56,2200452,789559,33,150,2.4,40,8,60
8907670,56,2200452,789559,34,150,2.4,40,8,60
9175132,2,2200452,789559,35,150,2.4,40,8,60
9442497,56,2200452,789559,36,150,2.4,40,8,60
9709957,54,2200452,789559,37,150,2.4,40,8,60
9977371,56,2200452,789559,38,150,2.4,40,8,60
10244747,56,2200452,789559,39,150,2.4,40,8,60
10512106,56,2200452,789559,40,150,2.4,40,8,60
10779390,47,2200452,789559,41,150,2.4,40,8,60
11046614,56,2200452,789559,42,150,2.4,40,8,60
11313772,56,2200452,789559,43,150,2.4,40,8,60
11581016,56,2200452,789559,44,150,2.4,40,8,60
11847983,56,2200452,789559,45,150,2.4,40,8,60
12114976,56,2200452,789559,46,150,2.4,40,8,60
12382057,32,2200452,789559,47,150,2.4,40,8,60
12649092,56,2200452,789559,48,150,2.4,40,8,60
12916129,56,2200452,789559,49,150,2.4,40,8,60
13183292,2,2200452,789559,50,150,2.4,40,8,60
13450325,56,2200452,789559,51,150,2.4,40,8,60
13717294,56,2200452,789559,52,150,2.4,40,8,60
13984420,56,2200452,789559,53,150,2.4,40,8,60
14251414,0,2200452,789559,54,150,2.4,40,8,60
14518521,2,2200452,789559,55,150,2.4,40,8,60
14785640,50,2200452,789559,56,150,2.4,40,8,60
15052391,56,2200452,789559,57,150,2.4,40,8,60
15319259,2,2200452,789559,58,150,2.4,40,8,60
15586005,56,2200452,789559,59,150,2.4,40,8,60
15852786,55,2200452,789559,60,150,2.4,40,8,60
