QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,6,160,1,60
0,0,88309,28755,1,150,6,160,1,60
944476,42,496078,371342,2,150,6,160,1,60
1968632,36,704755,532642,3,150,6,160,1,60
2992714,56,892098,690023,4,150,6,160,1,60
4016987,56,1073746,845924,5,150,6,160,1,60
5041085,56,1225660,985774,6,150,6,160,1,60
6065031,32,1358473,1116825,7,150,6,160,1,60
7088863,55,1499497,1257849,8,150,6,160,1,60
8112864,33,1627629,1385981,9,150,6,160,1,60
9135879,33,1799148,1557500,10,150,6,160,1,60
10158946,32,1973120,1731472,11,150,6,160,1,60
11181082,30,2173560,1931912,12,150,6,160,1,60
12200966,56,2483220,2241572,13,150,6,160,1,60
13219633,56,2854378,2612730,14,150,6,160,1,60
14238131,34,3238301,2996653,15,150,6,160,1,60
15255400,48,3678608,3436960,16,150,6,160,1,60
16272068,56,4147295,3905647,17,150,6,160,1,60
17287868,2,4662712,4421064,18,150,6,160,1,60
18303671,56,5181284,4939636,19,150,6,160,1,60
19319189,56,5711371,5469723,20,150,6,160,1,60
20334714,56,6241170,5999522,21,150,6,160,1,60
21349620,56,6801691,6560043,22,150,6,160,1,60
22364064,56,7381642,7139994,23,150,6,160,1,60
23378453,56,7968164,7726516,24,150,6,160,1,60
24392918,51,8551184,8309536,25,150,6,160,1,60
25407180,56,9142065,8900417,26,150,6,160,1,60
26421431,56,9735095,9493447,27,150,6,160,1,60
27435655,56,10329616,10087968,28,150,6,160,1,60
28449817,56,10928679,10687031,29,150,6,160,1,60
29463976,56,11522800,11281152,30,150,6,160,1,60
30478141,51,12120592,11878944,31,150,6,160,1,60
31492295,51,12719916,12478268,32,150,6,160,1,60
32506325,56,13322857,13081209,33,150,6,160,1,60
33520428,56,13920545,13678897,34,150,6,160,1,60
34534597,56,14520989,14279341,35,150,6,160,1,60
35548128,56,15146674,14905026,36,150,6,160,1,60
36561733,56,15776278,15534630,37,150,6,160,1,60
37575393,47,16400339,16158691,38,150,6,160,1,60
38588891,52,17027938,16786290,39,150,6,160,1,60
39602433,56,17657984,17416336,40,150,6,160,1,60
40615811,56,18292287,18050639,41,150,6,160,1,60
41629325,56,18922657,18681009,42,150,6,160,1,60
42642685,56,19556039,19314391,43,150,6,160,1,60
43655977,56,20196995,19955347,44,150,6,160,1,60
44667982,56,20902477,20660829,45,150,6,160,1,60
45679910,42,21608063,21366415,46,150,6,160,1,60
46691920,56,22309535,22067887,47,150,6,160,1,60
47704030,51,23011131,22769483,48,150,6,160,1,60
48715802,56,23724937,23483289,49,150,6,160,1,60
49727676,48,24434051,24192403,50,150,6,160,1,60
50739429,56,25153208,24911560,51,150,6,160,1,60
51751217,56,25865340,25623692,52,150,6,160,1,60
52762913,51,26582571,26340923,53,150,6,160,1,60
53774775,56,27297785,27056137,54,150,6,160,1,60
54786639,2,28011811,27770163,55,150,6,160,1,60
55798252,56,28729248,28487600,56,150,6,160,1,60
56809978,56,29444427,29202779,57,150,6,160,1,60
57821775,56,30164645,29922997,58,150,6,160,1,60
58833515,54,30878680,30637032,59,150,6,160,1,60
59845160,56,31596539,31354891,60,150,6,160,1,60
