QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,2.4,40,3,60
0,0,131711,13570,1,150,2.4,40,3,60
190698,40,324533,40218,2,150,2.4,40,3,60
399281,33,521415,73282,3,150,2.4,40,3,60
607927,31,640060,91724,4,150,2.4,40,3,60
816346,38,806737,117665,5,150,2.4,40,3,60
1024470,38,955905,141404,6,150,2.4,40,3,60
1232350,31,1074797,160644,7,150,2.4,40,3,60
1440137,44,1158227,177549,8,150,2.4,40,3,60
1647160,31,1255143,197378,9,150,2.4,40,3,60
1852242,56,1377032,222999,10,150,2.4,40,3,60
2055633,55,1471325,244128,11,150,2.4,40,3,60
2258594,56,1535055,260420,12,150,2.4,40,3,60
2461795,56,1623439,281280,13,150,2.4,40,3,60
2664454,56,1705566,301736,14,150,2.4,40,3,60
2866291,25,1757197,316970,15,150,2.4,40,3,60
3068156,56,1794144,330431,16,150,2.4,40,3,60
3270511,2,1831774,341329,17,150,2.4,40,3,60
3471806,25,1835154,342471,18,150,2.4,40,3,60
3672209,25,1835154,342471,19,150,2.4,40,3,60
3872429,25,1835154,342471,20,150,2.4,40,3,60
4072488,56,1835154,342471,21,150,2.4,40,3,60
4272644,9,1835154,342471,22,150,2.4,40,3,60
4472594,56,1835154,342471,23,150,2.4,40,3,60
4672521,39,1835154,342471,24,150,2.4,40,3,60
4870577,2,1835154,342471,25,150,2.4,40,3,60
5068382,56,1835154,342471,26,150,2.4,40,3,60
5265996,56,1835154,342471,27,150,2.4,40,3,60
5463546,22,1835154,342471,28,150,2.4,40,3,60
5660701,56,1835154,342471,29,150,2.4,40,3,60
5857313,56,1835154,342471,30,150,2.4,40,3,60
6053783,56,1835154,342471,31,150,2.4,40,3,60
6250371,2,1835154,342471,32,150,2.4,40,3,60
6446770,2,1835154,342471,33,150,2.4,40,3,60
6643136,56,1835154,342471,34,150,2.4,40,3,60
6839631,2,1835154,342471,35,150,2.4,40,3,60
7035903,39,1835154,342471,36,150,2.4,40,3,60
7232283,56,1835154,342471,37,150,2.4,40,3,60
7428748,30,1835154,342471,38,150,2.4,40,3,60
7625032,56,1835154,342471,39,150,2.4,40,3,60
7821520,56,1835154,342471,40,150,2.4,40,3,60
8017891,2,1835154,342471,41,150,2.4,40,3,60
8214173,56,1835154,342471,42,150,2.4,40,3,60
8410568,56,1835154,342471,43,150,2.4,40,3,60
8606996,2,1835154,342471,44,150,2.4,40,3,60
8803279,56,1835154,342471,45,150,2.4,40,3,60
8999726,56,1835154,342471,46,150,2.4,40,3,60
9196014,2,1835154,342471,47,150,2.4,40,3,60
9392378,31,1835154,342471,48,150,2.4,40,3,60
9588729,2,1835154,342471,49,150,2.4,40,3,60
9784956,56,1835154,342471,50,150,2.4,40,3,60
9981240,2,1835154,342471,51,150,2.4,40,3,60
10177493,56,1835154,342471,52,150,2.4,40,3,60
10373564,56,1835154,342471,53,150,2.4,40,3,60
10569747,56,1835154,342471,54,150,2.4,40,3,60
10765981,2,1835154,342471,55,150,2.4,40,3,60
10962029,2,1835154,342471,56,150,2.4,40,3,60
11158281,56,1835154,342471,57,150,2.4,40,3,60
11354462,2,1835154,342471,58,150,2.4,40,3,60
11549962,56,1835154,342471,59,150,2.4,40,3,60
11745466,56,1835154,342471,60,150,2.4,40,3,60
