QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,6,160,2,60
0,0,76909,15691,1,150,6,160,2,60
1369575,33,609104,471744,2,150,6,160,2,60
2774992,28,878212,697929,3,150,6,160,2,60
4180541,32,1131841,927761,4,150,6,160,2,60
5586027,52,1362792,1152233,5,150,6,160,2,60
6991370,34,1582960,1371655,6,150,6,160,2,60
8396733,51,1807533,1596228,7,150,6,160,2,60
9802190,30,2018365,1807060,8,150,6,160,2,60
11207290,33,2257197,2045892,9,150,6,160,2,60
12611939,48,2529952,2318647,10,150,6,160,2,60
14016445,41,2809969,2598664,11,150,6,160,2,60
15421118,30,3074652,2863347,12,150,6,160,2,60
16824616,40,3440681,3229376,13,150,6,160,2,60
18228483,40,3789460,3578155,14,150,6,160,2,60
19631933,51,4153363,3942058,15,150,6,160,2,60
21034293,15,4631184,4419879,16,150,6,160,2,60
22436150,48,5158665,4947360,17,150,6,160,2,60
23837177,56,5768063,5556758,18,150,6,160,2,60
25238319,34,6374881,6163576,19,150,6,160,2,60
26639220,36,7002631,6791326,20,150,6,160,2,60
28040045,56,7624444,7413139,21,150,6,160,2,60
29440974,36,8244055,8032750,22,150,6,160,2,60
30841810,34,8867600,8656295,23,150,6,160,2,60
32242671,46,9503994,9292689,24,150,6,160,2,60
33643590,36,10127843,9916538,25,150,6,160,2,60
35044153,40,10809138,10597833,26,150,6,160,2,60
36444470,56,11531778,11320473,27,150,6,160,2,60
37844872,49,12263911,12052606,28,150,6,160,2,60
39245016,40,13031853,12820548,29,150,6,160,2,60
40644986,40,13802072,13590767,30,150,6,160,2,60
42045011,62,14578210,14366905,31,150,6,160,2,60
43445108,56,15347386,15136081,32,150,6,160,2,60
44845073,56,16122525,15911220,33,150,6,160,2,60
46245155,56,16889613,16678308,34,150,6,160,2,60
47644990,46,17716222,17504917,35,150,6,160,2,60
49044668,56,18542982,18331677,36,150,6,160,2,60
50443514,51,19460250,19248945,37,150,6,160,2,60
51842379,56,20381606,20170301,38,150,6,160,2,60
53241151,40,21317521,21106216,39,150,6,160,2,60
54639837,56,22259795,22048490,40,150,6,160,2,60
56038490,56,23201061,22989756,41,150,6,160,2,60
57437108,56,24155815,23944510,42,150,6,160,2,60
58835637,56,25119896,24908591,43,150,6,160,2,60
60233812,56,26103260,25891955,44,150,6,160,2,60
61631348,24,27165062,26953757,45,150,6,160,2,60
63028435,35,28332900,28121595,46,150,6,160,2,60
64425344,35,29542517,29331212,47,150,6,160,2,60
65822260,56,30781556,30570251,48,150,6,160,2,60
67219260,67,31990254,31778949,49,150,6,160,2,60
68616122,56,33215520,33004215,50,150,6,160,2,60
70013007,2,34441089,34229784,51,150,6,160,2,60
71409764,56,35679161,35467856,52,150,6,160,2,60
72806559,56,36924352,36713047,53,150,6,160,2,60
74203439,0,38159580,37948275,54,150,6,160,2,60
75599812,35,39463269,39251964,55,150,6,160,2,60
76996433,34,40749194,40537889,56,150,6,160,2,60
78392952,45,42032131,41820826,57,150,6,160,2,60
79789461,56,43317797,43106492,58,150,6,160,2,60
81185993,56,44612738,44401433,59,150,6,160,2,60
82582630,56,45891984,45680679,60,150,6,160,2,60
