QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,2.4,40,7,60
0,0,131435,13720,1,150,2.4,40,7,60
190771,62,326828,40933,2,150,2.4,40,7,60
398408,56,523490,75386,3,150,2.4,40,7,60
604197,39,656286,103960,4,150,2.4,40,7,60
808736,47,858135,144497,5,150,2.4,40,7,60
1011937,56,1046771,188083,6,150,2.4,40,7,60
1213729,46,1197216,228376,7,150,2.4,40,7,60
1415213,35,1310779,265599,8,150,2.4,40,7,60
1617148,2,1449503,308139,9,150,2.4,40,7,60
1818847,55,1598855,352241,10,150,2.4,40,7,60
2020965,2,1743456,396435,11,150,2.4,40,7,60
2222610,25,1848151,434638,12,150,2.4,40,7,60
2424624,52,1993676,482720,13,150,2.4,40,7,60
2626697,23,2135569,528984,14,150,2.4,40,7,60
2828380,29,2257235,575809,15,150,2.4,40,7,60
3029829,58,2335004,610726,16,150,2.4,40,7,60
3231748,56,2445208,654509,17,150,2.4,40,7,60
3434291,26,2545062,695716,18,150,2.4,40,7,60
3636232,2,2625849,734968,19,150,2.4,40,7,60
3837806,35,2672268,762500,20,150,2.4,40,7,60
4039401,56,2725017,789886,21,150,2.4,40,7,60
4239419,56,2755032,817316,22,150,2.4,40,7,60
4438344,11,2782233,844517,23,150,2.4,40,7,60
4636988,45,2810190,872474,24,150,2.4,40,7,60
4835656,10,2838396,900680,25,150,2.4,40,7,60
5034252,43,2866362,928646,26,150,2.4,40,7,60
5232452,56,2895675,957959,27,150,2.4,40,7,60
5430714,52,2924688,986972,28,150,2.4,40,7,60
5629056,2,2953614,1015898,29,150,2.4,40,7,60
5827200,56,2982915,1045199,30,150,2.4,40,7,60
6025412,56,3012156,1074440,31,150,2.4,40,7,60
6223626,10,3041427,1103711,32,150,2.4,40,7,60
6421805,46,3070380,1132664,33,150,2.4,40,7,60
6619861,45,3099999,1162283,34,150,2.4,40,7,60
6817906,50,3129441,1191725,35,150,2.4,40,7,60
7016136,2,3157983,1220267,36,150,2.4,40,7,60
7214197,56,3187338,1249622,37,150,2.4,40,7,60
7412419,23,3216456,1278740,38,150,2.4,40,7,60
7610527,56,3245703,1307987,39,150,2.4,40,7,60
7808703,56,3274797,1337081,40,150,2.4,40,7,60
8006830,56,3303993,1366277,41,150,2.4,40,7,60
8204962,56,3333468,1395752,42,150,2.4,40,7,60
8403122,56,3362703,1424987,43,150,2.4,40,7,60
8601187,56,3392145,1454429,44,150,2.4,40,7,60
8799187,56,3421872,1484156,45,150,2.4,40,7,60
8997360,56,3451473,1513757,46,150,2.4,40,7,60
9195598,56,3480438,1542722,47,150,2.4,40,7,60
9393631,56,3509898,1572182,48,150,2.4,40,7,60
9591914,22,3538797,1601081,49,150,2.4,40,7,60
9789916,27,3568386,1630670,50,150,2.4,40,7,60
9987998,13,3597639,1659923,51,150,2.4,40,7,60
10186062,56,3626919,1689203,52,150,2.4,40,7,60
10384161,44,3656391,1718675,53,150,2.4,40,7,60
10582278,56,3685731,1748015,54,150,2.4,40,7,60
10780409,56,3714798,1777082,55,150,2.4,40,7,60
10978462,2,3744591,1806875,56,150,2.4,40,7,60
11176595,21,3773739,1836023,57,150,2.4,40,7,60
11374650,56,3803004,1865288,58,150,2.4,40,7,60
11572805,56,3832335,1894619,59,150,2.4,40,7,60
11770942,56,3861414,1923698,60,150,2.4,40,7,60
