Mean_Goodput(Mbps),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,SimulationTime(s)
5267.97,95,5,160,4,20
4280.96,100,5,160,4,20
5726.65,105,5,160,4,20
4880.96,110,5,160,4,20
6422.06,115,5,160,4,20
4957.48,120,5,160,4,20
6859.83,125,5,160,4,20
6495.35,130,5,160,4,20
6529.75,135,5,160,4,20
9783.44,140,5,160,4,20
