Mean_Goodput(Mbps),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,SimulationTime(s)
4376.82,95,6,160,10,20
4356.65,100,6,160,10,20
5165.4,105,6,160,10,20
4603.34,110,6,160,10,20
5374.25,115,6,160,10,20
4527.62,120,6,160,10,20
6015.2,125,6,160,10,20
5010.67,130,6,160,10,20
6092.54,135,6,160,10,20
5079.55,140,6,160,10,20
6334.15,145,6,160,10,20
7572.57,150,6,160,10,20
