Mean_Goodput(Mbps),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,SimulationTime(s)
4930.87,95,6,160,8,20
3503.37,100,6,160,8,20
5006.69,105,6,160,8,20
4442.77,110,6,160,8,20
4650.23,115,6,160,8,20
5239.99,120,6,160,8,20
4336.53,125,6,160,8,20
4273.39,130,6,160,8,20
6814.67,135,6,160,8,20
6163.69,140,6,160,8,20
6138.57,145,6,160,8,20
8066.5,150,6,160,8,20
