PacketsInQueue,Time(ms),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
35,1.282,150,6,160,8,1.5
35,1.283,150,6,160,8,1.5
35,1.284,150,6,160,8,1.5
35,1.285,150,6,160,8,1.5
35,1.286,150,6,160,8,1.5
35,1.287,150,6,160,8,1.5
35,1.288,150,6,160,8,1.5
35,1.289,150,6,160,8,1.5
35,1.29,150,6,160,8,1.5
35,1.291,150,6,160,8,1.5
35,1.292,150,6,160,8,1.5
35,1.293,150,6,160,8,1.5
35,1.294,150,6,160,8,1.5
35,1.295,150,6,160,8,1.5
35,1.296,150,6,160,8,1.5
35,1.297,150,6,160,8,1.5
35,1.298,150,6,160,8,1.5
35,1.299,150,6,160,8,1.5
35,1.3,150,6,160,8,1.5
35,1.301,150,6,160,8,1.5
35,1.302,150,6,160,8,1.5
35,1.303,150,6,160,8,1.5
35,1.304,150,6,160,8,1.5
35,1.305,150,6,160,8,1.5
35,1.306,150,6,160,8,1.5
35,1.307,150,6,160,8,1.5
35,1.308,150,6,160,8,1.5
35,1.309,150,6,160,8,1.5
35,1.31,150,6,160,8,1.5
35,1.311,150,6,160,8,1.5
35,1.312,150,6,160,8,1.5
35,1.313,150,6,160,8,1.5
35,1.314,150,6,160,8,1.5
35,1.315,150,6,160,8,1.5
35,1.316,150,6,160,8,1.5
35,1.317,150,6,160,8,1.5
35,1.318,150,6,160,8,1.5
35,1.319,150,6,160,8,1.5
35,1.32,150,6,160,8,1.5
35,1.321,150,6,160,8,1.5
35,1.322,150,6,160,8,1.5
35,1.323,150,6,160,8,1.5
35,1.324,150,6,160,8,1.5
35,1.325,150,6,160,8,1.5
35,1.326,150,6,160,8,1.5
35,1.327,150,6,160,8,1.5
35,1.328,150,6,160,8,1.5
35,1.329,150,6,160,8,1.5
35,1.33,150,6,160,8,1.5
35,1.331,150,6,160,8,1.5
35,1.332,150,6,160,8,1.5
35,1.333,150,6,160,8,1.5
35,1.334,150,6,160,8,1.5
35,1.335,150,6,160,8,1.5
35,1.336,150,6,160,8,1.5
35,1.337,150,6,160,8,1.5
35,1.338,150,6,160,8,1.5
35,1.339,150,6,160,8,1.5
35,1.34,150,6,160,8,1.5
35,1.341,150,6,160,8,1.5
35,1.342,150,6,160,8,1.5
35,1.343,150,6,160,8,1.5
35,1.344,150,6,160,8,1.5
35,1.345,150,6,160,8,1.5
35,1.346,150,6,160,8,1.5
35,1.347,150,6,160,8,1.5
35,1.348,150,6,160,8,1.5
35,1.349,150,6,160,8,1.5
35,1.35,150,6,160,8,1.5
35,1.351,150,6,160,8,1.5
35,1.352,150,6,160,8,1.5
35,1.353,150,6,160,8,1.5
35,1.354,150,6,160,8,1.5
35,1.355,150,6,160,8,1.5
35,1.356,150,6,160,8,1.5
35,1.357,150,6,160,8,1.5
35,1.358,150,6,160,8,1.5
35,1.359,150,6,160,8,1.5
35,1.36,150,6,160,8,1.5
35,1.361,150,6,160,8,1.5
35,1.362,150,6,160,8,1.5
35,1.363,150,6,160,8,1.5
35,1.364,150,6,160,8,1.5
35,1.365,150,6,160,8,1.5
35,1.366,150,6,160,8,1.5
35,1.367,150,6,160,8,1.5
35,1.368,150,6,160,8,1.5
35,1.369,150,6,160,8,1.5
35,1.37,150,6,160,8,1.5
35,1.371,150,6,160,8,1.5
35,1.372,150,6,160,8,1.5
35,1.373,150,6,160,8,1.5
35,1.374,150,6,160,8,1.5
35,1.375,150,6,160,8,1.5
35,1.376,150,6,160,8,1.5
35,1.377,150,6,160,8,1.5
35,1.378,150,6,160,8,1.5
35,1.379,150,6,160,8,1.5
35,1.38,150,6,160,8,1.5
35,1.381,150,6,160,8,1.5
35,1.382,150,6,160,8,1.5
35,1.383,150,6,160,8,1.5
35,1.384,150,6,160,8,1.5
35,1.385,150,6,160,8,1.5
35,1.386,150,6,160,8,1.5
35,1.387,150,6,160,8,1.5
35,1.388,150,6,160,8,1.5
35,1.389,150,6,160,8,1.5
35,1.39,150,6,160,8,1.5
35,1.391,150,6,160,8,1.5
35,1.392,150,6,160,8,1.5
35,1.393,150,6,160,8,1.5
35,1.394,150,6,160,8,1.5
35,1.395,150,6,160,8,1.5
31,1.396,150,6,160,8,1.5
31,1.397,150,6,160,8,1.5
31,1.398,150,6,160,8,1.5
31,1.399,150,6,160,8,1.5
31,1.4,150,6,160,8,1.5
31,1.401,150,6,160,8,1.5
31,1.402,150,6,160,8,1.5
31,1.403,150,6,160,8,1.5
31,1.404,150,6,160,8,1.5
31,1.405,150,6,160,8,1.5
31,1.406,150,6,160,8,1.5
31,1.407,150,6,160,8,1.5
31,1.408,150,6,160,8,1.5
31,1.409,150,6,160,8,1.5
31,1.41,150,6,160,8,1.5
31,1.411,150,6,160,8,1.5
31,1.412,150,6,160,8,1.5
33,1.413,150,6,160,8,1.5
33,1.414,150,6,160,8,1.5
33,1.415,150,6,160,8,1.5
33,1.416,150,6,160,8,1.5
33,1.417,150,6,160,8,1.5
33,1.418,150,6,160,8,1.5
33,1.419,150,6,160,8,1.5
33,1.42,150,6,160,8,1.5
33,1.421,150,6,160,8,1.5
33,1.422,150,6,160,8,1.5
33,1.423,150,6,160,8,1.5
33,1.424,150,6,160,8,1.5
33,1.425,150,6,160,8,1.5
33,1.426,150,6,160,8,1.5
33,1.427,150,6,160,8,1.5
33,1.428,150,6,160,8,1.5
29,1.429,150,6,160,8,1.5
31,1.43,150,6,160,8,1.5
31,1.431,150,6,160,8,1.5
31,1.432,150,6,160,8,1.5
31,1.433,150,6,160,8,1.5
31,1.434,150,6,160,8,1.5
56,1.435,150,6,160,8,1.5
56,1.436,150,6,160,8,1.5
56,1.437,150,6,160,8,1.5
56,1.438,150,6,160,8,1.5
56,1.439,150,6,160,8,1.5
56,1.44,150,6,160,8,1.5
56,1.441,150,6,160,8,1.5
56,1.442,150,6,160,8,1.5
56,1.443,150,6,160,8,1.5
56,1.444,150,6,160,8,1.5
56,1.445,150,6,160,8,1.5
56,1.446,150,6,160,8,1.5
56,1.447,150,6,160,8,1.5
56,1.448,150,6,160,8,1.5
56,1.449,150,6,160,8,1.5
56,1.45,150,6,160,8,1.5
56,1.451,150,6,160,8,1.5
52,1.452,150,6,160,8,1.5
52,1.453,150,6,160,8,1.5
52,1.454,150,6,160,8,1.5
52,1.455,150,6,160,8,1.5
52,1.456,150,6,160,8,1.5
52,1.457,150,6,160,8,1.5
52,1.458,150,6,160,8,1.5
52,1.459,150,6,160,8,1.5
52,1.46,150,6,160,8,1.5
52,1.461,150,6,160,8,1.5
52,1.462,150,6,160,8,1.5
52,1.463,150,6,160,8,1.5
52,1.464,150,6,160,8,1.5
52,1.465,150,6,160,8,1.5
52,1.466,150,6,160,8,1.5
52,1.467,150,6,160,8,1.5
48,1.468,150,6,160,8,1.5
48,1.469,150,6,160,8,1.5
48,1.47,150,6,160,8,1.5
48,1.471,150,6,160,8,1.5
48,1.472,150,6,160,8,1.5
48,1.473,150,6,160,8,1.5
38,1.474,150,6,160,8,1.5
38,1.475,150,6,160,8,1.5
38,1.476,150,6,160,8,1.5
38,1.477,150,6,160,8,1.5
38,1.478,150,6,160,8,1.5
38,1.479,150,6,160,8,1.5
38,1.48,150,6,160,8,1.5
38,1.481,150,6,160,8,1.5
38,1.482,150,6,160,8,1.5
38,1.483,150,6,160,8,1.5
38,1.484,150,6,160,8,1.5
38,1.485,150,6,160,8,1.5
38,1.486,150,6,160,8,1.5
38,1.487,150,6,160,8,1.5
38,1.488,150,6,160,8,1.5
38,1.489,150,6,160,8,1.5
34,1.49,150,6,160,8,1.5
34,1.491,150,6,160,8,1.5
34,1.492,150,6,160,8,1.5
34,1.493,150,6,160,8,1.5
34,1.494,150,6,160,8,1.5
34,1.495,150,6,160,8,1.5
34,1.496,150,6,160,8,1.5
34,1.497,150,6,160,8,1.5
34,1.498,150,6,160,8,1.5
34,1.499,150,6,160,8,1.5
34,1.5,150,6,160,8,1.5
