QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,6,160,3,60
0,0,77489,16302,1,150,6,160,3,60
2198786,32,626253,489390,2,150,6,160,3,60
4483755,33,965221,783054,3,150,6,160,3,60
6768773,37,1228414,1026553,4,150,6,160,3,60
9053692,2,1476525,1260939,5,150,6,160,3,60
11338300,47,1732309,1515838,6,150,6,160,3,60
13623058,34,1968961,1752490,7,150,6,160,3,60
15907615,35,2178881,1962410,8,150,6,160,3,60
18191540,40,2437261,2220790,9,150,6,160,3,60
20475182,32,2724139,2507668,10,150,6,160,3,60
22758745,33,3026992,2810521,11,150,6,160,3,60
25042248,34,3333255,3116784,12,150,6,160,3,60
27325547,30,3658121,3441650,13,150,6,160,3,60
29608777,52,4000478,3784007,14,150,6,160,3,60
31891871,33,4369422,4152951,15,150,6,160,3,60
34174919,49,4737293,4520822,16,150,6,160,3,60
36458050,46,5093994,4877523,17,150,6,160,3,60
38741151,42,5449195,5232724,18,150,6,160,3,60
41023999,33,5828531,5612060,19,150,6,160,3,60
43306833,56,6203819,5987348,20,150,6,160,3,60
45589616,52,6566546,6350075,21,150,6,160,3,60
47872423,58,6956339,6739868,22,150,6,160,3,60
50155168,42,7343297,7126826,23,150,6,160,3,60
52437676,48,7750730,7534259,24,150,6,160,3,60
54720115,55,8161043,7944572,25,150,6,160,3,60
57002622,56,8581207,8364736,26,150,6,160,3,60
59285130,42,8984462,8767991,27,150,6,160,3,60
61567623,48,9391228,9174757,28,150,6,160,3,60
63849950,52,9815319,9598848,29,150,6,160,3,60
66132338,56,10248206,10031735,30,150,6,160,3,60
68414576,56,10684331,10467860,31,150,6,160,3,60
70696658,36,11112067,10895596,32,150,6,160,3,60
72978796,36,11545814,11329343,33,150,6,160,3,60
75260303,51,12030867,11814396,34,150,6,160,3,60
77539658,45,12692447,12475976,35,150,6,160,3,60
79818854,56,13372293,13155822,36,150,6,160,3,60
82098154,48,14047856,13831385,37,150,6,160,3,60
84377353,56,14744229,14527758,38,150,6,160,3,60
86656474,48,15424340,15207869,39,150,6,160,3,60
88935704,35,16113004,15896533,40,150,6,160,3,60
91214869,56,16800567,16584096,41,150,6,160,3,60
93493971,56,17479389,17262918,42,150,6,160,3,60
95772949,32,18179551,17963080,43,150,6,160,3,60
98052021,33,18913666,18697195,44,150,6,160,3,60
100330740,56,19702440,19485969,45,150,6,160,3,60
102609498,32,20468905,20252434,46,150,6,160,3,60
104888200,47,21251377,21034906,47,150,6,160,3,60
107166858,56,22036443,21819972,48,150,6,160,3,60
109445630,48,22812278,22595807,49,150,6,160,3,60
111724283,39,23590901,23374430,50,150,6,160,3,60
114003080,56,24378682,24162211,51,150,6,160,3,60
116281741,56,25155117,24938646,52,150,6,160,3,60
118560432,56,25946044,25729573,53,150,6,160,3,60
120839014,57,26724601,26508130,54,150,6,160,3,60
123117645,37,27509180,27292709,55,150,6,160,3,60
125396195,56,28297677,28081206,56,150,6,160,3,60
127675076,36,29085389,28868918,57,150,6,160,3,60
129953692,56,29867493,29651022,58,150,6,160,3,60
132232355,34,30648629,30432158,59,150,6,160,3,60
134510938,56,31430923,31214452,60,150,6,160,3,60
