QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,6,160,7,60
0,0,81015,17993,1,150,6,160,7,60
1365077,44,599956,452518,2,150,6,160,7,60
2771067,48,893384,692184,3,150,6,160,7,60
4176898,28,1124372,899404,4,150,6,160,7,60
5582553,33,1362281,1117725,5,150,6,160,7,60
6988074,31,1590348,1336583,6,150,6,160,7,60
8392810,34,1829840,1575290,7,150,6,160,7,60
9797002,45,2098864,1844314,8,150,6,160,7,60
11200860,56,2418644,2164094,9,150,6,160,7,60
12604672,46,2753388,2498838,10,150,6,160,7,60
14008371,36,3104776,2850226,11,150,6,160,7,60
15411609,40,3492935,3238385,12,150,6,160,7,60
16814678,46,3903167,3648617,13,150,6,160,7,60
18217484,30,4353804,4099254,14,150,6,160,7,60
19620199,46,4804748,4550198,15,150,6,160,7,60
21022987,56,5254437,4999887,16,150,6,160,7,60
22425653,56,5711576,5457026,17,150,6,160,7,60
23828375,40,6168184,5913634,18,150,6,160,7,60
25230958,46,6644099,6389549,19,150,6,160,7,60
26633608,33,7115373,6860823,20,150,6,160,7,60
28036233,46,7583900,7329350,21,150,6,160,7,60
29438894,56,8039657,7785107,22,150,6,160,7,60
30841631,14,8500493,8245943,23,150,6,160,7,60
32244089,62,8970350,8715800,24,150,6,160,7,60
33646777,56,9437146,9182596,25,150,6,160,7,60
35049420,43,9919368,9664818,26,150,6,160,7,60
36451946,49,10393368,10138818,27,150,6,160,7,60
37854298,55,10895032,10640482,28,150,6,160,7,60
39255942,12,11455812,11201262,29,150,6,160,7,60
40657291,40,12048742,11794192,30,150,6,160,7,60
42058307,40,12706217,12451667,31,150,6,160,7,60
43459481,41,13342452,13087902,32,150,6,160,7,60
44860524,56,14010523,13755973,33,150,6,160,7,60
46261702,35,14670377,14415827,34,150,6,160,7,60
47662676,56,15345699,15091149,35,150,6,160,7,60
49063881,35,16009858,15755308,36,150,6,160,7,60
50465073,35,16674140,16419590,37,150,6,160,7,60
51865980,35,17362263,17107713,38,150,6,160,7,60
53267167,41,18025335,17770785,39,150,6,160,7,60
54668129,56,18706461,18451911,40,150,6,160,7,60
56069251,35,19371866,19117316,41,150,6,160,7,60
57470223,45,20042854,19788304,42,150,6,160,7,60
58871220,55,20726496,20471946,43,150,6,160,7,60
60272187,19,21408500,21153950,44,150,6,160,7,60
61673109,56,22083005,21828455,45,150,6,160,7,60
63074105,56,22761779,22507229,46,150,6,160,7,60
64474920,50,23457275,23202725,47,150,6,160,7,60
65876003,56,24116540,23861990,48,150,6,160,7,60
67276868,53,24817909,24563359,49,150,6,160,7,60
68677271,56,25581275,25326725,50,150,6,160,7,60
70078011,33,26304043,26049493,51,150,6,160,7,60
71478827,45,27017081,26762531,52,150,6,160,7,60
72879684,35,27718728,27464178,53,150,6,160,7,60
74280418,47,28445132,28190582,54,150,6,160,7,60
75681164,35,29179657,28925107,55,150,6,160,7,60
77081511,47,29964226,29709676,56,150,6,160,7,60
78482360,45,30679042,30424492,57,150,6,160,7,60
79883033,35,31411510,31156960,58,150,6,160,7,60
81283338,34,32175235,31920685,59,150,6,160,7,60
82683715,41,32955657,32701107,60,150,6,160,7,60
