PacketsInQueue,Time(ms),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
48,1.458,150,6,160,1,1.5
48,1.459,150,6,160,1,1.5
48,1.46,150,6,160,1,1.5
48,1.461,150,6,160,1,1.5
48,1.462,150,6,160,1,1.5
48,1.463,150,6,160,1,1.5
48,1.464,150,6,160,1,1.5
48,1.465,150,6,160,1,1.5
48,1.466,150,6,160,1,1.5
48,1.467,150,6,160,1,1.5
48,1.468,150,6,160,1,1.5
48,1.469,150,6,160,1,1.5
48,1.47,150,6,160,1,1.5
44,1.471,150,6,160,1,1.5
44,1.472,150,6,160,1,1.5
44,1.473,150,6,160,1,1.5
44,1.474,150,6,160,1,1.5
39,1.475,150,6,160,1,1.5
39,1.476,150,6,160,1,1.5
39,1.477,150,6,160,1,1.5
39,1.478,150,6,160,1,1.5
39,1.479,150,6,160,1,1.5
39,1.48,150,6,160,1,1.5
39,1.481,150,6,160,1,1.5
39,1.482,150,6,160,1,1.5
39,1.483,150,6,160,1,1.5
39,1.484,150,6,160,1,1.5
39,1.485,150,6,160,1,1.5
39,1.486,150,6,160,1,1.5
39,1.487,150,6,160,1,1.5
39,1.488,150,6,160,1,1.5
39,1.489,150,6,160,1,1.5
39,1.49,150,6,160,1,1.5
35,1.491,150,6,160,1,1.5
35,1.492,150,6,160,1,1.5
35,1.493,150,6,160,1,1.5
35,1.494,150,6,160,1,1.5
35,1.495,150,6,160,1,1.5
35,1.496,150,6,160,1,1.5
35,1.497,150,6,160,1,1.5
35,1.498,150,6,160,1,1.5
35,1.499,150,6,160,1,1.5
35,1.5,150,6,160,1,1.5
