PacketsInQueue,Time(ms),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
53,1.201,150,2.4,40,7,1.5
53,1.202,150,2.4,40,7,1.5
53,1.203,150,2.4,40,7,1.5
53,1.204,150,2.4,40,7,1.5
53,1.205,150,2.4,40,7,1.5
23,1.206,150,2.4,40,7,1.5
23,1.207,150,2.4,40,7,1.5
23,1.208,150,2.4,40,7,1.5
37,1.209,150,2.4,40,7,1.5
37,1.21,150,2.4,40,7,1.5
37,1.211,150,2.4,40,7,1.5
49,1.212,150,2.4,40,7,1.5
52,1.213,150,2.4,40,7,1.5
52,1.214,150,2.4,40,7,1.5
52,1.215,150,2.4,40,7,1.5
52,1.216,150,2.4,40,7,1.5
22,1.217,150,2.4,40,7,1.5
22,1.218,150,2.4,40,7,1.5
22,1.219,150,2.4,40,7,1.5
38,1.22,150,2.4,40,7,1.5
38,1.221,150,2.4,40,7,1.5
38,1.222,150,2.4,40,7,1.5
15,1.223,150,2.4,40,7,1.5
56,1.224,150,2.4,40,7,1.5
56,1.225,150,2.4,40,7,1.5
56,1.226,150,2.4,40,7,1.5
56,1.227,150,2.4,40,7,1.5
56,1.228,150,2.4,40,7,1.5
2,1.229,150,2.4,40,7,1.5
53,1.23,150,2.4,40,7,1.5
56,1.231,150,2.4,40,7,1.5
56,1.232,150,2.4,40,7,1.5
56,1.233,150,2.4,40,7,1.5
2,1.234,150,2.4,40,7,1.5
2,1.235,150,2.4,40,7,1.5
56,1.236,150,2.4,40,7,1.5
56,1.237,150,2.4,40,7,1.5
56,1.238,150,2.4,40,7,1.5
56,1.239,150,2.4,40,7,1.5
56,1.24,150,2.4,40,7,1.5
56,1.241,150,2.4,40,7,1.5
2,1.242,150,2.4,40,7,1.5
12,1.243,150,2.4,40,7,1.5
56,1.244,150,2.4,40,7,1.5
56,1.245,150,2.4,40,7,1.5
56,1.246,150,2.4,40,7,1.5
56,1.247,150,2.4,40,7,1.5
56,1.248,150,2.4,40,7,1.5
3,1.249,150,2.4,40,7,1.5
2,1.25,150,2.4,40,7,1.5
56,1.251,150,2.4,40,7,1.5
56,1.252,150,2.4,40,7,1.5
56,1.253,150,2.4,40,7,1.5
56,1.254,150,2.4,40,7,1.5
56,1.255,150,2.4,40,7,1.5
56,1.256,150,2.4,40,7,1.5
2,1.257,150,2.4,40,7,1.5
2,1.258,150,2.4,40,7,1.5
56,1.259,150,2.4,40,7,1.5
56,1.26,150,2.4,40,7,1.5
56,1.261,150,2.4,40,7,1.5
56,1.262,150,2.4,40,7,1.5
56,1.263,150,2.4,40,7,1.5
56,1.264,150,2.4,40,7,1.5
15,1.265,150,2.4,40,7,1.5
15,1.266,150,2.4,40,7,1.5
45,1.267,150,2.4,40,7,1.5
45,1.268,150,2.4,40,7,1.5
45,1.269,150,2.4,40,7,1.5
45,1.27,150,2.4,40,7,1.5
45,1.271,150,2.4,40,7,1.5
45,1.272,150,2.4,40,7,1.5
45,1.273,150,2.4,40,7,1.5
45,1.274,150,2.4,40,7,1.5
45,1.275,150,2.4,40,7,1.5
45,1.276,150,2.4,40,7,1.5
45,1.277,150,2.4,40,7,1.5
45,1.278,150,2.4,40,7,1.5
45,1.279,150,2.4,40,7,1.5
45,1.28,150,2.4,40,7,1.5
45,1.281,150,2.4,40,7,1.5
45,1.282,150,2.4,40,7,1.5
45,1.283,150,2.4,40,7,1.5
45,1.284,150,2.4,40,7,1.5
45,1.285,150,2.4,40,7,1.5
45,1.286,150,2.4,40,7,1.5
45,1.287,150,2.4,40,7,1.5
45,1.288,150,2.4,40,7,1.5
45,1.289,150,2.4,40,7,1.5
45,1.29,150,2.4,40,7,1.5
45,1.291,150,2.4,40,7,1.5
45,1.292,150,2.4,40,7,1.5
45,1.293,150,2.4,40,7,1.5
45,1.294,150,2.4,40,7,1.5
45,1.295,150,2.4,40,7,1.5
45,1.296,150,2.4,40,7,1.5
45,1.297,150,2.4,40,7,1.5
45,1.298,150,2.4,40,7,1.5
45,1.299,150,2.4,40,7,1.5
45,1.3,150,2.4,40,7,1.5
45,1.301,150,2.4,40,7,1.5
45,1.302,150,2.4,40,7,1.5
45,1.303,150,2.4,40,7,1.5
45,1.304,150,2.4,40,7,1.5
45,1.305,150,2.4,40,7,1.5
45,1.306,150,2.4,40,7,1.5
45,1.307,150,2.4,40,7,1.5
45,1.308,150,2.4,40,7,1.5
45,1.309,150,2.4,40,7,1.5
45,1.31,150,2.4,40,7,1.5
45,1.311,150,2.4,40,7,1.5
2,1.312,150,2.4,40,7,1.5
56,1.313,150,2.4,40,7,1.5
56,1.314,150,2.4,40,7,1.5
56,1.315,150,2.4,40,7,1.5
56,1.316,150,2.4,40,7,1.5
56,1.317,150,2.4,40,7,1.5
56,1.318,150,2.4,40,7,1.5
55,1.319,150,2.4,40,7,1.5
55,1.32,150,2.4,40,7,1.5
55,1.321,150,2.4,40,7,1.5
55,1.322,150,2.4,40,7,1.5
55,1.323,150,2.4,40,7,1.5
55,1.324,150,2.4,40,7,1.5
55,1.325,150,2.4,40,7,1.5
55,1.326,150,2.4,40,7,1.5
55,1.327,150,2.4,40,7,1.5
55,1.328,150,2.4,40,7,1.5
55,1.329,150,2.4,40,7,1.5
55,1.33,150,2.4,40,7,1.5
55,1.331,150,2.4,40,7,1.5
55,1.332,150,2.4,40,7,1.5
55,1.333,150,2.4,40,7,1.5
55,1.334,150,2.4,40,7,1.5
55,1.335,150,2.4,40,7,1.5
55,1.336,150,2.4,40,7,1.5
55,1.337,150,2.4,40,7,1.5
55,1.338,150,2.4,40,7,1.5
55,1.339,150,2.4,40,7,1.5
55,1.34,150,2.4,40,7,1.5
55,1.341,150,2.4,40,7,1.5
55,1.342,150,2.4,40,7,1.5
55,1.343,150,2.4,40,7,1.5
55,1.344,150,2.4,40,7,1.5
55,1.345,150,2.4,40,7,1.5
55,1.346,150,2.4,40,7,1.5
55,1.347,150,2.4,40,7,1.5
55,1.348,150,2.4,40,7,1.5
55,1.349,150,2.4,40,7,1.5
55,1.35,150,2.4,40,7,1.5
55,1.351,150,2.4,40,7,1.5
55,1.352,150,2.4,40,7,1.5
55,1.353,150,2.4,40,7,1.5
55,1.354,150,2.4,40,7,1.5
55,1.355,150,2.4,40,7,1.5
55,1.356,150,2.4,40,7,1.5
55,1.357,150,2.4,40,7,1.5
55,1.358,150,2.4,40,7,1.5
55,1.359,150,2.4,40,7,1.5
55,1.36,150,2.4,40,7,1.5
55,1.361,150,2.4,40,7,1.5
55,1.362,150,2.4,40,7,1.5
55,1.363,150,2.4,40,7,1.5
55,1.364,150,2.4,40,7,1.5
55,1.365,150,2.4,40,7,1.5
55,1.366,150,2.4,40,7,1.5
55,1.367,150,2.4,40,7,1.5
55,1.368,150,2.4,40,7,1.5
55,1.369,150,2.4,40,7,1.5
55,1.37,150,2.4,40,7,1.5
55,1.371,150,2.4,40,7,1.5
55,1.372,150,2.4,40,7,1.5
55,1.373,150,2.4,40,7,1.5
55,1.374,150,2.4,40,7,1.5
55,1.375,150,2.4,40,7,1.5
55,1.376,150,2.4,40,7,1.5
55,1.377,150,2.4,40,7,1.5
55,1.378,150,2.4,40,7,1.5
55,1.379,150,2.4,40,7,1.5
55,1.38,150,2.4,40,7,1.5
55,1.381,150,2.4,40,7,1.5
55,1.382,150,2.4,40,7,1.5
55,1.383,150,2.4,40,7,1.5
55,1.384,150,2.4,40,7,1.5
55,1.385,150,2.4,40,7,1.5
55,1.386,150,2.4,40,7,1.5
55,1.387,150,2.4,40,7,1.5
55,1.388,150,2.4,40,7,1.5
55,1.389,150,2.4,40,7,1.5
55,1.39,150,2.4,40,7,1.5
55,1.391,150,2.4,40,7,1.5
55,1.392,150,2.4,40,7,1.5
55,1.393,150,2.4,40,7,1.5
55,1.394,150,2.4,40,7,1.5
55,1.395,150,2.4,40,7,1.5
55,1.396,150,2.4,40,7,1.5
55,1.397,150,2.4,40,7,1.5
55,1.398,150,2.4,40,7,1.5
55,1.399,150,2.4,40,7,1.5
55,1.4,150,2.4,40,7,1.5
55,1.401,150,2.4,40,7,1.5
55,1.402,150,2.4,40,7,1.5
55,1.403,150,2.4,40,7,1.5
55,1.404,150,2.4,40,7,1.5
51,1.405,150,2.4,40,7,1.5
51,1.406,150,2.4,40,7,1.5
51,1.407,150,2.4,40,7,1.5
51,1.408,150,2.4,40,7,1.5
51,1.409,150,2.4,40,7,1.5
51,1.41,150,2.4,40,7,1.5
51,1.411,150,2.4,40,7,1.5
51,1.412,150,2.4,40,7,1.5
51,1.413,150,2.4,40,7,1.5
51,1.414,150,2.4,40,7,1.5
51,1.415,150,2.4,40,7,1.5
51,1.416,150,2.4,40,7,1.5
51,1.417,150,2.4,40,7,1.5
51,1.418,150,2.4,40,7,1.5
51,1.419,150,2.4,40,7,1.5
51,1.42,150,2.4,40,7,1.5
51,1.421,150,2.4,40,7,1.5
47,1.422,150,2.4,40,7,1.5
47,1.423,150,2.4,40,7,1.5
47,1.424,150,2.4,40,7,1.5
47,1.425,150,2.4,40,7,1.5
47,1.426,150,2.4,40,7,1.5
47,1.427,150,2.4,40,7,1.5
47,1.428,150,2.4,40,7,1.5
47,1.429,150,2.4,40,7,1.5
47,1.43,150,2.4,40,7,1.5
47,1.431,150,2.4,40,7,1.5
47,1.432,150,2.4,40,7,1.5
47,1.433,150,2.4,40,7,1.5
47,1.434,150,2.4,40,7,1.5
47,1.435,150,2.4,40,7,1.5
47,1.436,150,2.4,40,7,1.5
47,1.437,150,2.4,40,7,1.5
47,1.438,150,2.4,40,7,1.5
43,1.439,150,2.4,40,7,1.5
43,1.44,150,2.4,40,7,1.5
43,1.441,150,2.4,40,7,1.5
43,1.442,150,2.4,40,7,1.5
43,1.443,150,2.4,40,7,1.5
43,1.444,150,2.4,40,7,1.5
43,1.445,150,2.4,40,7,1.5
43,1.446,150,2.4,40,7,1.5
2,1.447,150,2.4,40,7,1.5
56,1.448,150,2.4,40,7,1.5
56,1.449,150,2.4,40,7,1.5
56,1.45,150,2.4,40,7,1.5
56,1.451,150,2.4,40,7,1.5
56,1.452,150,2.4,40,7,1.5
56,1.453,150,2.4,40,7,1.5
56,1.454,150,2.4,40,7,1.5
56,1.455,150,2.4,40,7,1.5
56,1.456,150,2.4,40,7,1.5
56,1.457,150,2.4,40,7,1.5
56,1.458,150,2.4,40,7,1.5
56,1.459,150,2.4,40,7,1.5
56,1.46,150,2.4,40,7,1.5
56,1.461,150,2.4,40,7,1.5
56,1.462,150,2.4,40,7,1.5
56,1.463,150,2.4,40,7,1.5
52,1.464,150,2.4,40,7,1.5
52,1.465,150,2.4,40,7,1.5
52,1.466,150,2.4,40,7,1.5
52,1.467,150,2.4,40,7,1.5
52,1.468,150,2.4,40,7,1.5
52,1.469,150,2.4,40,7,1.5
52,1.47,150,2.4,40,7,1.5
52,1.471,150,2.4,40,7,1.5
52,1.472,150,2.4,40,7,1.5
52,1.473,150,2.4,40,7,1.5
52,1.474,150,2.4,40,7,1.5
52,1.475,150,2.4,40,7,1.5
52,1.476,150,2.4,40,7,1.5
52,1.477,150,2.4,40,7,1.5
52,1.478,150,2.4,40,7,1.5
52,1.479,150,2.4,40,7,1.5
52,1.48,150,2.4,40,7,1.5
48,1.481,150,2.4,40,7,1.5
48,1.482,150,2.4,40,7,1.5
48,1.483,150,2.4,40,7,1.5
48,1.484,150,2.4,40,7,1.5
48,1.485,150,2.4,40,7,1.5
2,1.486,150,2.4,40,7,1.5
14,1.487,150,2.4,40,7,1.5
56,1.488,150,2.4,40,7,1.5
56,1.489,150,2.4,40,7,1.5
56,1.49,150,2.4,40,7,1.5
56,1.491,150,2.4,40,7,1.5
56,1.492,150,2.4,40,7,1.5
56,1.493,150,2.4,40,7,1.5
56,1.494,150,2.4,40,7,1.5
56,1.495,150,2.4,40,7,1.5
56,1.496,150,2.4,40,7,1.5
56,1.497,150,2.4,40,7,1.5
56,1.498,150,2.4,40,7,1.5
56,1.499,150,2.4,40,7,1.5
56,1.5,150,2.4,40,7,1.5
0,1,150,5,160,7,1.5
0,1.001,150,5,160,7,1.5
0,1.002,150,5,160,7,1.5
0,1.003,150,5,160,7,1.5
0,1.004,150,5,160,7,1.5
99,1.005,150,5,160,7,1.5
97,1.006,150,5,160,7,1.5
93,1.007,150,5,160,7,1.5
89,1.008,150,5,160,7,1.5
86,1.009,150,5,160,7,1.5
81,1.01,150,5,160,7,1.5
79,1.011,150,5,160,7,1.5
75,1.012,150,5,160,7,1.5
72,1.013,150,5,160,7,1.5
69,1.014,150,5,160,7,1.5
65,1.015,150,5,160,7,1.5
63,1.016,150,5,160,7,1.5
62,1.017,150,5,160,7,1.5
62,1.018,150,5,160,7,1.5
62,1.019,150,5,160,7,1.5
62,1.02,150,5,160,7,1.5
62,1.021,150,5,160,7,1.5
60,1.022,150,5,160,7,1.5
60,1.023,150,5,160,7,1.5
60,1.024,150,5,160,7,1.5
60,1.025,150,5,160,7,1.5
60,1.026,150,5,160,7,1.5
60,1.027,150,5,160,7,1.5
60,1.028,150,5,160,7,1.5
60,1.029,150,5,160,7,1.5
60,1.03,150,5,160,7,1.5
60,1.031,150,5,160,7,1.5
60,1.032,150,5,160,7,1.5
56,1.033,150,5,160,7,1.5
56,1.034,150,5,160,7,1.5
56,1.035,150,5,160,7,1.5
56,1.036,150,5,160,7,1.5
56,1.037,150,5,160,7,1.5
56,1.038,150,5,160,7,1.5
56,1.039,150,5,160,7,1.5
56,1.04,150,5,160,7,1.5
56,1.041,150,5,160,7,1.5
56,1.042,150,5,160,7,1.5
56,1.043,150,5,160,7,1.5
56,1.044,150,5,160,7,1.5
56,1.045,150,5,160,7,1.5
56,1.046,150,5,160,7,1.5
56,1.047,150,5,160,7,1.5
56,1.048,150,5,160,7,1.5
56,1.049,150,5,160,7,1.5
56,1.05,150,5,160,7,1.5
55,1.051,150,5,160,7,1.5
55,1.052,150,5,160,7,1.5
55,1.053,150,5,160,7,1.5
55,1.054,150,5,160,7,1.5
55,1.055,150,5,160,7,1.5
54,1.056,150,5,160,7,1.5
54,1.057,150,5,160,7,1.5
54,1.058,150,5,160,7,1.5
54,1.059,150,5,160,7,1.5
54,1.06,150,5,160,7,1.5
54,1.061,150,5,160,7,1.5
52,1.062,150,5,160,7,1.5
52,1.063,150,5,160,7,1.5
52,1.064,150,5,160,7,1.5
52,1.065,150,5,160,7,1.5
52,1.066,150,5,160,7,1.5
52,1.067,150,5,160,7,1.5
51,1.068,150,5,160,7,1.5
51,1.069,150,5,160,7,1.5
51,1.07,150,5,160,7,1.5
51,1.071,150,5,160,7,1.5
51,1.072,150,5,160,7,1.5
49,1.073,150,5,160,7,1.5
49,1.074,150,5,160,7,1.5
49,1.075,150,5,160,7,1.5
49,1.076,150,5,160,7,1.5
49,1.077,150,5,160,7,1.5
49,1.078,150,5,160,7,1.5
46,1.079,150,5,160,7,1.5
46,1.08,150,5,160,7,1.5
46,1.081,150,5,160,7,1.5
46,1.082,150,5,160,7,1.5
46,1.083,150,5,160,7,1.5
43,1.084,150,5,160,7,1.5
43,1.085,150,5,160,7,1.5
43,1.086,150,5,160,7,1.5
43,1.087,150,5,160,7,1.5
43,1.088,150,5,160,7,1.5
43,1.089,150,5,160,7,1.5
43,1.09,150,5,160,7,1.5
43,1.091,150,5,160,7,1.5
43,1.092,150,5,160,7,1.5
43,1.093,150,5,160,7,1.5
43,1.094,150,5,160,7,1.5
43,1.095,150,5,160,7,1.5
40,1.096,150,5,160,7,1.5
40,1.097,150,5,160,7,1.5
40,1.098,150,5,160,7,1.5
40,1.099,150,5,160,7,1.5
40,1.1,150,5,160,7,1.5
40,1.101,150,5,160,7,1.5
40,1.102,150,5,160,7,1.5
40,1.103,150,5,160,7,1.5
40,1.104,150,5,160,7,1.5
40,1.105,150,5,160,7,1.5
40,1.106,150,5,160,7,1.5
40,1.107,150,5,160,7,1.5
40,1.108,150,5,160,7,1.5
40,1.109,150,5,160,7,1.5
40,1.11,150,5,160,7,1.5
40,1.111,150,5,160,7,1.5
40,1.112,150,5,160,7,1.5
39,1.113,150,5,160,7,1.5
39,1.114,150,5,160,7,1.5
39,1.115,150,5,160,7,1.5
39,1.116,150,5,160,7,1.5
39,1.117,150,5,160,7,1.5
39,1.118,150,5,160,7,1.5
38,1.119,150,5,160,7,1.5
38,1.12,150,5,160,7,1.5
38,1.121,150,5,160,7,1.5
38,1.122,150,5,160,7,1.5
38,1.123,150,5,160,7,1.5
38,1.124,150,5,160,7,1.5
36,1.125,150,5,160,7,1.5
36,1.126,150,5,160,7,1.5
36,1.127,150,5,160,7,1.5
36,1.128,150,5,160,7,1.5
36,1.129,150,5,160,7,1.5
36,1.13,150,5,160,7,1.5
36,1.131,150,5,160,7,1.5
36,1.132,150,5,160,7,1.5
36,1.133,150,5,160,7,1.5
36,1.134,150,5,160,7,1.5
36,1.135,150,5,160,7,1.5
36,1.136,150,5,160,7,1.5
36,1.137,150,5,160,7,1.5
36,1.138,150,5,160,7,1.5
36,1.139,150,5,160,7,1.5
36,1.14,150,5,160,7,1.5
36,1.141,150,5,160,7,1.5
36,1.142,150,5,160,7,1.5
36,1.143,150,5,160,7,1.5
36,1.144,150,5,160,7,1.5
31,1.145,150,5,160,7,1.5
31,1.146,150,5,160,7,1.5
31,1.147,150,5,160,7,1.5
31,1.148,150,5,160,7,1.5
31,1.149,150,5,160,7,1.5
31,1.15,150,5,160,7,1.5
30,1.151,150,5,160,7,1.5
30,1.152,150,5,160,7,1.5
30,1.153,150,5,160,7,1.5
30,1.154,150,5,160,7,1.5
30,1.155,150,5,160,7,1.5
31,1.156,150,5,160,7,1.5
31,1.157,150,5,160,7,1.5
31,1.158,150,5,160,7,1.5
31,1.159,150,5,160,7,1.5
31,1.16,150,5,160,7,1.5
31,1.161,150,5,160,7,1.5
31,1.162,150,5,160,7,1.5
31,1.163,150,5,160,7,1.5
31,1.164,150,5,160,7,1.5
31,1.165,150,5,160,7,1.5
31,1.166,150,5,160,7,1.5
31,1.167,150,5,160,7,1.5
31,1.168,150,5,160,7,1.5
31,1.169,150,5,160,7,1.5
31,1.17,150,5,160,7,1.5
31,1.171,150,5,160,7,1.5
31,1.172,150,5,160,7,1.5
30,1.173,150,5,160,7,1.5
30,1.174,150,5,160,7,1.5
30,1.175,150,5,160,7,1.5
30,1.176,150,5,160,7,1.5
30,1.177,150,5,160,7,1.5
30,1.178,150,5,160,7,1.5
30,1.179,150,5,160,7,1.5
30,1.18,150,5,160,7,1.5
30,1.181,150,5,160,7,1.5
30,1.182,150,5,160,7,1.5
30,1.183,150,5,160,7,1.5
30,1.184,150,5,160,7,1.5
32,1.185,150,5,160,7,1.5
32,1.186,150,5,160,7,1.5
32,1.187,150,5,160,7,1.5
32,1.188,150,5,160,7,1.5
32,1.189,150,5,160,7,1.5
30,1.19,150,5,160,7,1.5
30,1.191,150,5,160,7,1.5
30,1.192,150,5,160,7,1.5
30,1.193,150,5,160,7,1.5
30,1.194,150,5,160,7,1.5
30,1.195,150,5,160,7,1.5
30,1.196,150,5,160,7,1.5
30,1.197,150,5,160,7,1.5
30,1.198,150,5,160,7,1.5
30,1.199,150,5,160,7,1.5
30,1.2,150,5,160,7,1.5
33,1.201,150,5,160,7,1.5
33,1.202,150,5,160,7,1.5
33,1.203,150,5,160,7,1.5
33,1.204,150,5,160,7,1.5
33,1.205,150,5,160,7,1.5
33,1.206,150,5,160,7,1.5
33,1.207,150,5,160,7,1.5
33,1.208,150,5,160,7,1.5
33,1.209,150,5,160,7,1.5
33,1.21,150,5,160,7,1.5
33,1.211,150,5,160,7,1.5
31,1.212,150,5,160,7,1.5
31,1.213,150,5,160,7,1.5
