PacketsInQueue,Time(ms),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
30,1.433,150,2.4,40,2,1.5
30,1.434,150,2.4,40,2,1.5
30,1.435,150,2.4,40,2,1.5
30,1.436,150,2.4,40,2,1.5
30,1.437,150,2.4,40,2,1.5
30,1.438,150,2.4,40,2,1.5
30,1.439,150,2.4,40,2,1.5
30,1.44,150,2.4,40,2,1.5
30,1.441,150,2.4,40,2,1.5
30,1.442,150,2.4,40,2,1.5
30,1.443,150,2.4,40,2,1.5
30,1.444,150,2.4,40,2,1.5
30,1.445,150,2.4,40,2,1.5
30,1.446,150,2.4,40,2,1.5
30,1.447,150,2.4,40,2,1.5
30,1.448,150,2.4,40,2,1.5
30,1.449,150,2.4,40,2,1.5
34,1.45,150,2.4,40,2,1.5
34,1.451,150,2.4,40,2,1.5
34,1.452,150,2.4,40,2,1.5
34,1.453,150,2.4,40,2,1.5
34,1.454,150,2.4,40,2,1.5
34,1.455,150,2.4,40,2,1.5
34,1.456,150,2.4,40,2,1.5
34,1.457,150,2.4,40,2,1.5
34,1.458,150,2.4,40,2,1.5
34,1.459,150,2.4,40,2,1.5
34,1.46,150,2.4,40,2,1.5
34,1.461,150,2.4,40,2,1.5
34,1.462,150,2.4,40,2,1.5
34,1.463,150,2.4,40,2,1.5
34,1.464,150,2.4,40,2,1.5
30,1.465,150,2.4,40,2,1.5
30,1.466,150,2.4,40,2,1.5
30,1.467,150,2.4,40,2,1.5
30,1.468,150,2.4,40,2,1.5
30,1.469,150,2.4,40,2,1.5
30,1.47,150,2.4,40,2,1.5
30,1.471,150,2.4,40,2,1.5
30,1.472,150,2.4,40,2,1.5
30,1.473,150,2.4,40,2,1.5
30,1.474,150,2.4,40,2,1.5
30,1.475,150,2.4,40,2,1.5
30,1.476,150,2.4,40,2,1.5
30,1.477,150,2.4,40,2,1.5
30,1.478,150,2.4,40,2,1.5
30,1.479,150,2.4,40,2,1.5
34,1.48,150,2.4,40,2,1.5
34,1.481,150,2.4,40,2,1.5
34,1.482,150,2.4,40,2,1.5
34,1.483,150,2.4,40,2,1.5
34,1.484,150,2.4,40,2,1.5
34,1.485,150,2.4,40,2,1.5
56,1.486,150,2.4,40,2,1.5
56,1.487,150,2.4,40,2,1.5
56,1.488,150,2.4,40,2,1.5
56,1.489,150,2.4,40,2,1.5
56,1.49,150,2.4,40,2,1.5
38,1.491,150,2.4,40,2,1.5
38,1.492,150,2.4,40,2,1.5
38,1.493,150,2.4,40,2,1.5
38,1.494,150,2.4,40,2,1.5
38,1.495,150,2.4,40,2,1.5
38,1.496,150,2.4,40,2,1.5
38,1.497,150,2.4,40,2,1.5
38,1.498,150,2.4,40,2,1.5
38,1.499,150,2.4,40,2,1.5
38,1.5,150,2.4,40,2,1.5
0,1,150,5,160,2,1.5
0,1.001,150,5,160,2,1.5
0,1.002,150,5,160,2,1.5
0,1.003,150,5,160,2,1.5
0,1.004,150,5,160,2,1.5
0,1.005,150,5,160,2,1.5
31,1.006,150,5,160,2,1.5
100,1.007,150,5,160,2,1.5
96,1.008,150,5,160,2,1.5
92,1.009,150,5,160,2,1.5
89,1.01,150,5,160,2,1.5
85,1.011,150,5,160,2,1.5
81,1.012,150,5,160,2,1.5
78,1.013,150,5,160,2,1.5
76,1.014,150,5,160,2,1.5
72,1.015,150,5,160,2,1.5
67,1.016,150,5,160,2,1.5
65,1.017,150,5,160,2,1.5
65,1.018,150,5,160,2,1.5
65,1.019,150,5,160,2,1.5
65,1.02,150,5,160,2,1.5
65,1.021,150,5,160,2,1.5
65,1.022,150,5,160,2,1.5
33,1.023,150,5,160,2,1.5
33,1.024,150,5,160,2,1.5
33,1.025,150,5,160,2,1.5
33,1.026,150,5,160,2,1.5
33,1.027,150,5,160,2,1.5
2,1.028,150,5,160,2,1.5
56,1.029,150,5,160,2,1.5
56,1.03,150,5,160,2,1.5
56,1.031,150,5,160,2,1.5
56,1.032,150,5,160,2,1.5
56,1.033,150,5,160,2,1.5
56,1.034,150,5,160,2,1.5
24,1.035,150,5,160,2,1.5
35,1.036,150,5,160,2,1.5
30,1.037,150,5,160,2,1.5
32,1.038,150,5,160,2,1.5
32,1.039,150,5,160,2,1.5
32,1.04,150,5,160,2,1.5
32,1.041,150,5,160,2,1.5
32,1.042,150,5,160,2,1.5
32,1.043,150,5,160,2,1.5
54,1.044,150,5,160,2,1.5
54,1.045,150,5,160,2,1.5
54,1.046,150,5,160,2,1.5
54,1.047,150,5,160,2,1.5
54,1.048,150,5,160,2,1.5
54,1.049,150,5,160,2,1.5
27,1.05,150,5,160,2,1.5
33,1.051,150,5,160,2,1.5
33,1.052,150,5,160,2,1.5
33,1.053,150,5,160,2,1.5
33,1.054,150,5,160,2,1.5
33,1.055,150,5,160,2,1.5
53,1.056,150,5,160,2,1.5
53,1.057,150,5,160,2,1.5
53,1.058,150,5,160,2,1.5
53,1.059,150,5,160,2,1.5
53,1.06,150,5,160,2,1.5
2,1.061,150,5,160,2,1.5
56,1.062,150,5,160,2,1.5
56,1.063,150,5,160,2,1.5
56,1.064,150,5,160,2,1.5
56,1.065,150,5,160,2,1.5
56,1.066,150,5,160,2,1.5
26,1.067,150,5,160,2,1.5
54,1.068,150,5,160,2,1.5
53,1.069,150,5,160,2,1.5
53,1.07,150,5,160,2,1.5
53,1.071,150,5,160,2,1.5
53,1.072,150,5,160,2,1.5
53,1.073,150,5,160,2,1.5
53,1.074,150,5,160,2,1.5
53,1.075,150,5,160,2,1.5
53,1.076,150,5,160,2,1.5
53,1.077,150,5,160,2,1.5
53,1.078,150,5,160,2,1.5
53,1.079,150,5,160,2,1.5
53,1.08,150,5,160,2,1.5
56,1.081,150,5,160,2,1.5
56,1.082,150,5,160,2,1.5
56,1.083,150,5,160,2,1.5
56,1.084,150,5,160,2,1.5
56,1.085,150,5,160,2,1.5
2,1.086,150,5,160,2,1.5
56,1.087,150,5,160,2,1.5
56,1.088,150,5,160,2,1.5
56,1.089,150,5,160,2,1.5
56,1.09,150,5,160,2,1.5
56,1.091,150,5,160,2,1.5
55,1.092,150,5,160,2,1.5
52,1.093,150,5,160,2,1.5
48,1.094,150,5,160,2,1.5
47,1.095,150,5,160,2,1.5
47,1.096,150,5,160,2,1.5
47,1.097,150,5,160,2,1.5
47,1.098,150,5,160,2,1.5
47,1.099,150,5,160,2,1.5
2,1.1,150,5,160,2,1.5
56,1.101,150,5,160,2,1.5
56,1.102,150,5,160,2,1.5
56,1.103,150,5,160,2,1.5
56,1.104,150,5,160,2,1.5
56,1.105,150,5,160,2,1.5
26,1.106,150,5,160,2,1.5
54,1.107,150,5,160,2,1.5
54,1.108,150,5,160,2,1.5
54,1.109,150,5,160,2,1.5
54,1.11,150,5,160,2,1.5
54,1.111,150,5,160,2,1.5
54,1.112,150,5,160,2,1.5
54,1.113,150,5,160,2,1.5
54,1.114,150,5,160,2,1.5
54,1.115,150,5,160,2,1.5
54,1.116,150,5,160,2,1.5
54,1.117,150,5,160,2,1.5
54,1.118,150,5,160,2,1.5
54,1.119,150,5,160,2,1.5
54,1.12,150,5,160,2,1.5
54,1.121,150,5,160,2,1.5
54,1.122,150,5,160,2,1.5
54,1.123,150,5,160,2,1.5
54,1.124,150,5,160,2,1.5
54,1.125,150,5,160,2,1.5
54,1.126,150,5,160,2,1.5
54,1.127,150,5,160,2,1.5
54,1.128,150,5,160,2,1.5
54,1.129,150,5,160,2,1.5
54,1.13,150,5,160,2,1.5
54,1.131,150,5,160,2,1.5
54,1.132,150,5,160,2,1.5
54,1.133,150,5,160,2,1.5
54,1.134,150,5,160,2,1.5
54,1.135,150,5,160,2,1.5
54,1.136,150,5,160,2,1.5
54,1.137,150,5,160,2,1.5
54,1.138,150,5,160,2,1.5
54,1.139,150,5,160,2,1.5
54,1.14,150,5,160,2,1.5
54,1.141,150,5,160,2,1.5
54,1.142,150,5,160,2,1.5
54,1.143,150,5,160,2,1.5
54,1.144,150,5,160,2,1.5
54,1.145,150,5,160,2,1.5
54,1.146,150,5,160,2,1.5
54,1.147,150,5,160,2,1.5
54,1.148,150,5,160,2,1.5
54,1.149,150,5,160,2,1.5
54,1.15,150,5,160,2,1.5
54,1.151,150,5,160,2,1.5
54,1.152,150,5,160,2,1.5
54,1.153,150,5,160,2,1.5
54,1.154,150,5,160,2,1.5
54,1.155,150,5,160,2,1.5
54,1.156,150,5,160,2,1.5
54,1.157,150,5,160,2,1.5
54,1.158,150,5,160,2,1.5
54,1.159,150,5,160,2,1.5
54,1.16,150,5,160,2,1.5
54,1.161,150,5,160,2,1.5
54,1.162,150,5,160,2,1.5
54,1.163,150,5,160,2,1.5
54,1.164,150,5,160,2,1.5
54,1.165,150,5,160,2,1.5
54,1.166,150,5,160,2,1.5
54,1.167,150,5,160,2,1.5
54,1.168,150,5,160,2,1.5
54,1.169,150,5,160,2,1.5
54,1.17,150,5,160,2,1.5
54,1.171,150,5,160,2,1.5
54,1.172,150,5,160,2,1.5
54,1.173,150,5,160,2,1.5
54,1.174,150,5,160,2,1.5
54,1.175,150,5,160,2,1.5
54,1.176,150,5,160,2,1.5
54,1.177,150,5,160,2,1.5
54,1.178,150,5,160,2,1.5
54,1.179,150,5,160,2,1.5
54,1.18,150,5,160,2,1.5
54,1.181,150,5,160,2,1.5
54,1.182,150,5,160,2,1.5
54,1.183,150,5,160,2,1.5
54,1.184,150,5,160,2,1.5
54,1.185,150,5,160,2,1.5
54,1.186,150,5,160,2,1.5
54,1.187,150,5,160,2,1.5
54,1.188,150,5,160,2,1.5
54,1.189,150,5,160,2,1.5
54,1.19,150,5,160,2,1.5
54,1.191,150,5,160,2,1.5
54,1.192,150,5,160,2,1.5
54,1.193,150,5,160,2,1.5
54,1.194,150,5,160,2,1.5
54,1.195,150,5,160,2,1.5
54,1.196,150,5,160,2,1.5
54,1.197,150,5,160,2,1.5
54,1.198,150,5,160,2,1.5
54,1.199,150,5,160,2,1.5
54,1.2,150,5,160,2,1.5
54,1.201,150,5,160,2,1.5
54,1.202,150,5,160,2,1.5
54,1.203,150,5,160,2,1.5
54,1.204,150,5,160,2,1.5
54,1.205,150,5,160,2,1.5
50,1.206,150,5,160,2,1.5
50,1.207,150,5,160,2,1.5
50,1.208,150,5,160,2,1.5
50,1.209,150,5,160,2,1.5
50,1.21,150,5,160,2,1.5
50,1.211,150,5,160,2,1.5
50,1.212,150,5,160,2,1.5
50,1.213,150,5,160,2,1.5
