QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
67150335,56,16402987,16211388,47,150,6,160,10,60
68605911,56,17066017,16874418,48,150,6,160,10,60
70061565,47,17721374,17529775,49,150,6,160,10,60
71517154,56,18379600,18188001,50,150,6,160,10,60
72972854,55,19034878,18843279,51,150,6,160,10,60
74428474,56,19696710,19505111,52,150,6,160,10,60
75884018,56,20358965,20167366,53,150,6,160,10,60
77339753,47,21007999,20816400,54,150,6,160,10,60
78795240,56,21674309,21482710,55,150,6,160,10,60
80250826,51,22338258,22146659,56,150,6,160,10,60
81706247,48,23008171,22816572,57,150,6,160,10,60
83161777,56,23674452,23482853,58,150,6,160,10,60
84617296,56,24336782,24145183,59,150,6,160,10,60
86072547,56,25017503,24825904,60,150,6,160,10,60
