Mean_Goodput(Mbps),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,SimulationTime(s)
3136.07,90,6,160,4,20
4503.69,95,6,160,4,20
4013.59,100,6,160,4,20
4271.61,105,6,160,4,20
4444.61,110,6,160,4,20
5616.68,115,6,160,4,20
4984.35,120,6,160,4,20
4512.26,125,6,160,4,20
6160.41,130,6,160,4,20
5555.98,135,6,160,4,20
6759.75,140,6,160,4,20
5526.31,145,6,160,4,20
7047.47,150,6,160,4,20
